"f" "G" "Cninf" "Cn" "Cnsup"
"1" 0 4658.25544040343 8213.05297832003 38036.6106494734 90176.9201136703
"2" 0.0151515151515152 12819.6409476696 4008.9781282986 18566.5355588075 44017.4075788055
"3" 0.0303030303030303 16239.8001787379 1583.95273016263 7335.66353990451 17391.337811743
"4" 0.0454545454545455 7851.16160935662 791.155217025087 3664.02883711074 8686.65294032696
"5" 0.0606060606060606 5172.45550576453 466.932249135927 2162.47480771749 5126.77955931557
"6" 0.0757575757575758 4728.6587656572 307.089914201141 1422.20676424253 3371.75746141292
"7" 0.0909090909090909 2567.13924080969 217.481603800926 1007.20926907876 2387.88441568784
"8" 0.106060606060606 1890.01624739428 162.479253217138 752.480242067257 1783.97468957855
"9" 0.121212121212121 1360.30426408633 126.391817194924 585.350703643715 1387.74519442338
"10" 0.136363636363636 464.159765096483 101.481694303717 469.985972873746 1114.23932907566
"11" 0.151515151515152 168.758129351714 83.5888919802463 387.120130269008 917.781591618898
"12" 0.166666666666667 224.061858706078 70.3197461275319 325.66754548926 772.09025020232
"13" 0.181818181818182 339.735877720593 60.2196184321348 278.891440954943 661.193801496836
"14" 0.196969696969697 262.369304715905 52.3639879166102 242.510139127976 574.941275510345
"15" 0.212121212121212 179.534821529827 46.1428588026754 213.698603815654 506.635096966872
"16" 0.227272727272727 306.888285815213 41.1408144344012 190.532941230783 451.714112456779
"17" 0.242424242424242 268.245824564718 37.0671833960966 171.666982598515 406.986834831339
"18" 0.257575757575758 112.313291890251 33.7137698895322 156.136523433991 370.167335104768
"19" 0.272727272727273 66.4224271268263 30.928393441709 143.236779606972 339.584716182807
"20" 0.287878787878788 49.8519379780457 28.5978316435761 132.443391089435 313.995829121567
"21" 0.303030303030303 46.7731369883425 26.6365368839098 123.360166454309 292.461386164892
"22" 0.318181818181818 37.9970229137043 24.979000208099 115.683718081034 274.262118146698
"23" 0.333333333333333 13.0205935031711 23.5744777033622 109.179038785513 258.840871742731
"24" 0.348484848484849 11.1054023829993 22.3832824351375 103.662328891573 245.761896016406
"25" 0.363636363636364 9.95207969051626 21.3741354700834 98.9887281855765 234.681757425938
"26" 0.378787878787879 4.03575986111446 20.5222471311331 95.0434297501452 225.328272565914
"27" 0.393939393939394 8.41752926035474 19.8079107991592 91.7351675236887 217.485068520751
"28" 0.409090909090909 15.5394200607957 19.2154626783742 88.9913987254361 210.980161392969
"29" 0.424242424242424 11.0902702020539 18.7325073453245 86.7547171877923 205.677453057609
"30" 0.439393939393939 7.89811825091374 18.3493397741464 84.9801766172053 201.470385168543
"31" 0.454545454545455 16.9826677318324 18.0585154691925 83.633299775654 198.27721934042
"32" 0.46969696969697 25.3542820727662 17.8545348285346 82.6886166926135 196.037571552211
"33" 0.484848484848485 38.0561336173275 17.7336181302688 82.1286225728754 194.709941562643
"34" 0.5 49.5287621309062 17.6935550274266 81.9430807715207 194.270060408334
