"f" "G" "Cninf" "Cn" "Cnsup"
"1" 0 -0.549734064453538 87.2712663026082 412.461140471293 984.269727542186
"2" 0.0138888888888889 1.49843924520999 73.420611068121 347.000224223301 828.058167523581
"3" 0.0277777777777778 0.813218707948479 49.7795075525409 235.267727020557 561.427196049054
"4" 0.0416666666666667 1.07499910457499 32.452150800234 153.375236740559 366.004424818913
"5" 0.0555555555555556 3.41939536634889 21.8739141604922 103.380413318675 246.700116122704
"6" 0.0694444444444444 355.45037669379 15.460480189901 73.0692650803193 174.367615698622
"7" 0.0833333333333333 723.323532893029 11.4202529880148 53.9743580157783 128.800804356385
"8" 0.0972222222222222 377.583302795609 8.7572978272546 41.3887090483098 98.7672519446421
"9" 0.111111111111111 8.24667625187473 6.92719281974277 32.7392734372443 78.1268162842806
"10" 0.125 -0.012656461078592 5.62307706086631 26.5757662944965 63.4186343470323
"11" 0.138888888888889 0.867585624528843 4.66471150939993 22.046342520862 52.6099198618223
"12" 0.152777777777778 2.80358446364637 3.94179665851041 18.6297049894708 44.4566841696302
"13" 0.166666666666667 2.67585256197944 3.38424326081483 15.9945981549973 38.1684411534561
"14" 0.180555555555556 0.772694595326016 2.94599167426999 13.9233351052226 33.225717299906
"15" 0.194444444444444 0.974547458206288 2.5958612701303 12.2685500663029 29.2768487651943
"16" 0.208333333333333 1.44179459852088 2.31218381487679 10.9278347120173 26.0774551569468
"17" 0.222222222222222 2.02418519711802 2.07954909458549 9.82835734552809 23.4537357764578
"18" 0.236111111111111 5.92178221585075 1.88677070272825 8.91724881310516 21.2795272050889
"19" 0.25 6.45764642277179 1.72557926337465 8.15542642038933 19.461565110388
"20" 0.263888888888889 2.50618911263352 1.58976200412623 7.51352738513247 17.929780109212
"21" 0.277777777777778 1.11322088208109 1.47458347529062 6.96917104227142 16.6307644767054
"22" 0.291666666666667 1.32276482271284 1.37638762813371 6.50507818761469 15.5232842736363
"23" 0.305555555555556 1.61078360557285 1.29231945147939 6.10775547775565 14.5751398861858
"24" 0.319444444444444 1.44680114746622 1.22012700623419 5.7665598063648 13.7609333159991
"25" 0.333333333333333 1.30646091059581 1.15801851868643 5.47302289906164 13.0604564384811
"26" 0.347222222222222 1.69738519767596 1.10455781930827 5.22035713666224 12.4575117323884
"27" 0.361111111111111 1.92079541808416 1.05858690803616 5.00308958349014 11.9390389494249
"28" 0.375 1.9532109449277 1.01916799320898 4.81678805201723 11.4944614131896
"29" 0.388888888888889 1.94309676520486 0.985539707080294 4.65785416877736 11.1151922054892
"30" 0.402777777777778 2.83070859258935 0.957083782773918 4.52336588311555 10.7942583397323
"31" 0.416666666666667 3.87221373892782 0.933299556602292 4.41095696013786 10.5260131909502
"32" 0.430555555555556 3.0403360130848 0.913784406893621 4.31872453076762 10.3059158794239
"33" 0.444444444444444 1.50891833239491 0.898218765788484 4.24515825455329 10.1303622295382
"34" 0.458333333333333 0.895247104614114 0.886354715658963 4.18908642410611 9.9965561570098
"35" 0.472222222222222 0.721651195692516 0.878007454554176 4.14963562911988 9.90241341379756
"36" 0.486111111111111 0.360329364377293 0.873049117622958 4.12620155520145 9.84649190438083
"37" 0.5 0.124750502799444 0.871404596066136 4.1184292234181 9.82794453073487
